12,24,36,48,60,72,84,96,108,120,180,240,年月
0.681,0.818,0.94,1.081,1.203,1.3,1.386,1.482,1.5630000000000002,1.644,1.899,2.06,200702
0.629,0.807,0.928,1.068,1.189,1.295,1.386,1.484,1.568,1.655,1.92,2.088,200703
0.672,0.847,0.965,1.097,1.215,1.307,1.382,1.4780000000000002,1.554,1.631,1.894,2.064,200704
0.768,0.972,1.11,1.244,1.359,1.455,1.538,1.626,1.6869999999999998,1.751,1.98,2.135,200705
0.828,1.01,1.16,1.33,1.474,1.5830000000000002,1.66,1.755,1.825,1.866,2.112,2.245,200706
0.813,0.996,1.11,1.251,1.3880000000000001,1.475,1.5530000000000002,1.6569999999999998,1.732,1.801,2.058,2.216,200707
0.73,0.87,0.948,1.09,1.183,1.271,1.337,1.446,1.546,1.616,1.906,2.121,200708
0.697,0.856,0.938,1.092,1.195,1.278,1.361,1.4609999999999999,1.5759999999999998,1.679,1.961,2.18,200709
0.658,0.775,0.854,0.9940000000000001,1.102,1.189,1.262,1.371,1.505,1.615,1.957,2.181,200710
0.628,0.757,0.846,0.9620000000000001,1.038,1.1079999999999999,1.1640000000000001,1.2590000000000001,1.389,1.499,1.843,2.062,200711
0.603,0.705,0.761,0.905,1.0090000000000001,1.0959999999999999,1.169,1.2429999999999999,1.386,1.502,1.849,2.093,200712
0.486,0.549,0.662,0.805,0.892,0.996,1.074,1.182,1.324,1.443,1.853,2.095,200801
0.546,0.553,0.627,0.7509999999999999,0.847,0.935,1.01,1.113,1.263,1.373,1.78,2.018,200802
0.545,0.564,0.62,0.7090000000000001,0.743,0.792,0.853,0.924,1.135,1.285,1.765,2.088,200803
0.671,0.775,0.941,1.077,1.149,1.227,1.287,1.357,1.5,1.564,1.989,2.198,200804
0.74,0.9,1.066,1.253,1.34,1.432,1.4809999999999999,1.5759999999999998,1.715,1.758,2.13,2.291,200805
0.694,0.781,0.9,1.058,1.181,1.2670000000000001,1.32,1.3730000000000002,1.516,1.606,1.967,2.197,200806
0.663,0.771,0.903,1.038,1.12,1.19,1.227,1.311,1.4669999999999999,1.545,1.957,2.203,200807
0.599,0.709,0.811,0.9129999999999999,0.986,1.024,1.0270000000000001,1.141,1.319,1.421,1.848,2.088,200808
0.669,0.748,0.889,0.978,1.047,1.1,1.148,1.278,1.422,1.465,1.905,2.127,200809
0.5,0.539,0.65,0.7759999999999999,0.879,0.976,1.041,1.266,1.429,1.473,1.933,2.12,200810
0.554,0.586,0.726,0.818,0.88,0.9309999999999999,0.9009999999999999,1.113,1.3030000000000002,1.419,1.943,2.092,200811
0.331,0.37,0.476,0.595,0.685,0.789,0.802,0.99,1.1179999999999999,1.177,1.584,1.74,200812
0.319,0.403,0.52,0.634,0.746,0.8270000000000001,0.875,1.048,1.214,1.303,1.742,1.899,200901
0.352,0.392,0.493,0.605,0.711,0.782,0.818,0.973,1.1740000000000002,1.295,1.729,1.903,200902
0.304,0.408,0.531,0.672,0.782,0.875,0.953,1.087,1.255,1.342,1.775,1.94,200903
0.268,0.375,0.505,0.684,0.825,0.9420000000000001,1.062,1.203,1.339,1.422,1.829,2.022,200904
0.181,0.344,0.497,0.6859999999999999,0.838,0.97,1.141,1.2990000000000002,1.426,1.496,1.9,2.14,200905
0.191,0.307,0.437,0.58,0.723,0.833,0.948,1.103,1.24,1.362,1.789,2.047,200906
0.197,0.275,0.406,0.5660000000000001,0.72,0.845,0.9740000000000001,1.128,1.287,1.421,1.868,2.137,200907
0.17,0.24,0.321,0.488,0.631,0.743,0.8809999999999999,1.026,1.183,1.33,1.815,2.089,200908
0.171,0.239,0.332,0.466,0.597,0.713,0.838,0.9990000000000001,1.16,1.3,1.789,2.054,200909
0.185,0.25,0.381,0.537,0.684,0.821,0.99,1.148,1.2919999999999998,1.411,1.869,2.128,200910
0.18,0.225,0.289,0.42700000000000005,0.5589999999999999,0.695,0.835,0.982,1.1520000000000001,1.29,1.773,2.031,200911
0.132,0.136,0.227,0.364,0.469,0.631,0.792,0.972,1.1520000000000001,1.289,1.795,2.096,200912
0.124,0.155,0.236,0.375,0.505,0.6629999999999999,0.83,1.0,1.1740000000000002,1.33,1.822,2.116,201001
0.123,0.155,0.244,0.38299999999999995,0.522,0.66,0.8140000000000001,0.98,1.16,1.318,1.829,2.137,201002
0.13,0.167,0.272,0.419,0.5529999999999999,0.723,0.9009999999999999,1.088,1.253,1.395,1.885,2.17,201003
0.13,0.16,0.215,0.337,0.475,0.606,0.7759999999999999,0.9590000000000001,1.131,1.301,1.766,2.052,201004
0.14,0.16,0.218,0.312,0.456,0.579,0.727,0.917,1.1159999999999999,1.284,1.756,2.036,201005
0.138,0.145,0.178,0.247,0.35,0.445,0.583,0.7559999999999999,0.935,1.095,1.56,1.829,201006
0.131,0.145,0.178,0.254,0.361,0.456,0.586,0.747,0.924,1.081,1.512,1.753,201007
0.109,0.119,0.132,0.204,0.265,0.365,0.486,0.653,0.8340000000000001,0.992,1.411,1.661,201008
0.112,0.132,0.154,0.204,0.262,0.34,0.451,0.598,0.782,0.937,1.414,1.697,201009
0.117,0.137,0.163,0.244,0.301,0.38299999999999995,0.486,0.619,0.794,0.937,1.503,1.819,201010
0.155,0.188,0.259,0.377,0.45799999999999996,0.585,0.743,0.91,1.081,1.19,1.698,1.977,201011
0.143,0.167,0.227,0.32,0.39899999999999997,0.536,0.695,0.856,1.005,1.127,1.589,1.881,201012
0.15,0.195,0.286,0.409,0.496,0.614,0.7709999999999999,0.938,1.091,1.22,1.72,1.99,201101
0.18,0.237,0.343,0.47100000000000003,0.5660000000000001,0.696,0.85,1.016,1.1540000000000001,1.266,1.722,2.008,201102
0.149,0.208,0.277,0.39899999999999997,0.495,0.626,0.785,0.958,1.112,1.255,1.758,2.057,201103
0.16,0.189,0.263,0.373,0.479,0.601,0.757,0.9309999999999999,1.077,1.217,1.717,2.019,201104
0.15,0.175,0.232,0.34700000000000003,0.44299999999999995,0.562,0.72,0.89,1.038,1.169,1.666,1.942,201105
0.13,0.167,0.243,0.33899999999999997,0.429,0.5529999999999999,0.687,0.843,0.997,1.138,1.624,1.887,201106
0.126,0.155,0.209,0.295,0.381,0.491,0.621,0.778,0.945,1.095,1.599,1.863,201107
0.117,0.136,0.182,0.272,0.353,0.462,0.584,0.738,0.914,1.056,1.556,1.839,201108
